source,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url
DollarsandSense,7/7/19 11:40,"Proposal for a multi-billion dollar REIT merger, new IPO of a well-loved F&B franchise operator, news of a potential privatisation, and police raids on an overseas subsidiary â all within this past week.",8,8,0,0,0,0,0,0,2889938887742829,/story.php?story_fbid=2889938887742829&id=386868888049854
"DollarsandSense,DollarsandSense",5/7/19 12:02,"Back in May, our Managing Editor Timothy Ho sat down for a one-on-one conversation with Vincent Ee, CEO and Co-Founder of Financial Alliance (Official). They spoke about the crisis of trust in the financial services industry, and what can consumers do to have a productive working relationship with their adviser. For those who want to discuss this topic (and others) with Vincent, here's your chance! Vincent will be hosting an Ask-Me-Anything (AMA) session on Insurance Discussion SG this coming Tuesday (9 July 2019) Here's How You Can Participate: [ASK] Submit any questions/comments you have for Vincent using this form: https://forms.gle/GS9dsHuruDGrHupSA [SHARE] Spread the word to those whom you know who have interest in the topic. [PARTICIPATE] Head over to Insurance Discussion SG during the AMA to take part in the discussion with Vincent and other community members. Here is a (non-exhaustive) list of topics that can be discussed at the AMA:- - What are greatest challenges that financial advisory professionals face - and what they can do about it? - What are the traits and skills needed for a successful career as a financial adviser? - Perspectives on the industry and regulatory landscape moving forward - What is his own investment/insurance portfolio like?A 2018 study by the CFA Institute found that only 10% of respondents believe that financial advisors put their clientsâ interest, first while less than 50% trust the industry as a whole. We sat down with Vincent Ee, Founder and CEO of Financial Alliance (Official), Singapore's largest independent financial advisory firm, to discuss the issue of trust in the financial advisory sector, and what consumers can do to get the best advice. This video was brought to you in collaboration with Financial Alliance. Find out more about Financial Alliance at https://fa.com.sg Read More: https://dollarsandsense.sg/independent-financial-adviser-vs-financial-adviser-vs-tied-agent-different/ Recorded at Nanyang Polytechnic's Diploma in Mass Media Management studios.",1,1,0,0,0,0,0,0,2884804294922955,/story.php?story_fbid=2884804294922955&id=386868888049854
DollarsandSense,3/7/19 8:06,Some interesting insights that we learnt being part of the DollarsAndSense Telegram community.  https://t.me/dollarsandsense,12,12,0,0,0,0,0,0,2879365015466883,/story.php?story_fbid=2879365015466883&id=386868888049854
DollarsandSense,28/6/19 12:11,"Should you use a WiFi router, data roaming or overseas data SIM card for your overseas travel? You can save on your data costs by making the right choice for your destination.",6,6,0,0,0,0,0,0,2866689526734432,/story.php?story_fbid=2866689526734432&id=386868888049854
DollarsandSense,27/6/19 17:01,"Have you visited Jewel Changi Airportâs latest attractions? Plan your next visit with the help of this video, which gives you a tour of the various attractions and how much it will cost you and your family. Read More: https://dollarsandsense.sg/jewel-changi-airport-complete-price-guide-attractions/ Join our Telegram community so you don't miss our daily updates and exclusive content ð http://t.me/dollarsandsense",4,4,0,0,0,0,0,1,2864553566948028,/story.php?story_fbid=2864553566948028&id=386868888049854
DollarsandSense,27/6/19 12:00,"[DID YOU KNOW] Choosing the right credit card can sometimes mean the difference of hundreds of dollars of savings. This infographic illustrates how much you can save with the CIMB World Mastercard, which gives you: - Unlimited cashback of 2%* for categories like Wine & Dine, Entertainment & Recreation, Automobile and Duty Free shopping. - Unlimited cashback of 1.5%* on all other spend. - No minimum spend requirement. If you're interested to find out more and apply for yourself, visit: https://cimbbank.sg/WMC27June * Terms and conditions apply This infographic is brought to you in collaboration with CIMB Bank.",16,15,0,0,1,0,0,0,2863770233693028,/story.php?story_fbid=2863770233693028&id=386868888049854
DollarsandSense,26/6/19 20:00,Ministry of Finance (Singapore) announced today that 1.7 million Singaporeans will receive GST Voucher benefits to the tune of $1 billion in 2019. Here's how much you will stand to receive.,11,11,0,0,0,0,0,0,2861955233874528,/story.php?story_fbid=2861955233874528&id=386868888049854
DollarsandSense,24/6/19 8:05,"A good first step to optimising your personal finances is picking a high interest rate savings account, over a savings account that gives you 0.05% interest per annum.",14,14,0,0,0,0,0,0,2855682284501823,/story.php?story_fbid=2855682284501823&id=386868888049854
DollarsandSense,18/6/19 8:04,Set your investing portfolio on the right path by mastering these important factors.,1,1,0,0,0,0,0,0,2839866146083437,/story.php?story_fbid=2839866146083437&id=386868888049854
DollarsandSense,14/6/19 8:05,"Just as there are SIM-Only mobile plans with no contract, you can get home broadband plans with no contract too.",1,1,0,0,0,0,0,0,2829448590458526,/story.php?story_fbid=2829448590458526&id=386868888049854
DollarsandSense,12/6/19 12:36,"New retail private equity bonds by Temasek Holdingâs subsidiary, Azalea, offers 3.85% in annual interest. Applications open today and close on 18 June 2019.",12,12,0,0,0,0,0,2,2824673784269340,/story.php?story_fbid=2824673784269340&id=386868888049854
DollarsandSense,4/6/19 17:04,"With no MediSave or government subsidies, youâll need to be aware of and prepared for the costs of looking after your new furry family member.",21,19,0,2,0,0,0,5,2804313596305359,/story.php?story_fbid=2804313596305359&id=386868888049854
DollarsandSense,4/6/19 8:00,The convenience that you enjoy from investing through a robo-adviser platform is ultimately paid for by yourself.,1,1,0,0,0,0,0,0,2803449783058407,/story.php?story_fbid=2803449783058407&id=386868888049854
DollarsandSense,30/5/19 7:58,Hereâs a comparison of three important investment instruments you can grow your money with.,14,13,1,0,0,0,0,1,2790822027654516,/story.php?story_fbid=2790822027654516&id=386868888049854
DollarsandSense,28/5/19 20:02,Want to get rewarded for taking care of your health and fitness? Read on.,1,1,0,0,0,0,0,0,2787085774694808,/story.php?story_fbid=2787085774694808&id=386868888049854
DollarsandSense,23/5/19 19:28,Ticket applications for Singaporeâs annual National Day Parade (NDP) opens today. Here's the link to ballot for your tickets    Fact: The cost of NDP has gone up more than 700% since 2002.,5,3,1,0,1,0,0,0,2774662429270476,/DollarsAndSenseSG/photos/a.1697485630321500/2774662429270476
DollarsandSense,16/5/19 17:23,These workspaces set the benchmark for #OfficeGoals.,2,2,0,0,0,0,0,0,2757485464321506,/story.php?story_fbid=2757485464321506&id=386868888049854
DollarsandSense,16/5/19 8:10,"All publicly-listed companies on SGX are required to make available their annual reports, which give insights into the governance, finances and operations of the business - if you know where to look.",59,59,0,0,0,0,0,0,2756601781076541,/story.php?story_fbid=2756601781076541&id=386868888049854
DollarsandSense,14/5/19 8:03,,6,6,0,0,0,0,0,0,2751670081569711,/DollarsAndSenseSG/photos/a.900467096690028/2751670081569711
DollarsandSense,12/5/19 10:05,We had a rejuvenating Sunday morning workout at  How are you spending your Sunday morning?       ,5,4,0,1,0,0,0,0,2746837705386282,/DollarsAndSenseSG/photos/a.1697485630321500/2746837705386282
DollarsandSense,11/5/19 9:06,T-30 minutes to our inaugural event! In The Footsteps Of Masters: Going Beyond  ,8,8,0,0,0,0,0,0,2744233652313354,/DollarsAndSenseSG/photos/a.1697485630321500/2744233652313354
DollarsandSense,9/5/19 17:13,"We rarely hear warnings about playing it safe, but the truth is, there are costs for not taking any risks.",5,5,0,0,0,0,0,1,2739933819410004,/story.php?story_fbid=2739933819410004&id=386868888049854
DollarsandSense,9/5/19 12:00,"Earlier this month, features of the DBS Multiplier Account have been updated - for the better! But here's why it might not be so easy to take advantage of the new bonus interest tiers.",4,4,0,0,0,0,0,0,2739461912790528,/story.php?story_fbid=2739461912790528&id=386868888049854
DollarsandSense,29/4/19 12:06,Here are the pros and cons of using an authorised service centre compared to an independent workshop.,73,73,0,0,0,0,0,0,2716074348462618,/story.php?story_fbid=2716074348462618&id=386868888049854
DollarsandSense,24/4/19 12:00,"We relook the SIM-Only plans in Singapore after changes to Circles.Lifeâs plan, the introduction of Singtel's GOMO and TPG Telecom's free year-long SIM-Only plan. Access exclusive first-hand updates and insights on Telegram ð http://t.me/dollarsandsense",10,10,0,0,0,0,0,0,2704679339602119,/story.php?story_fbid=2704679339602119&id=386868888049854
DollarsandSense,20/4/19 10:33,"e Inaugural Investing Event]  19/04/19 UPDATE: All event tickets have been sold out.  The team at  and  would like to express our appreciation to readers and community members for your enthusiastic response to our inaugural investing event ""In The Footsteps Of Masters: Going Beyond "".  For those who missed out on getting the tickets, we will be giving away a very small number of tickets in time to come, so do keep a lookout for them!  For more information, visit ",2,2,0,0,0,0,0,0,2694911627245557,/DollarsAndSenseSG/photos/a.900467096690028/2694911627245557
DollarsandSense,17/4/19 14:52,"e Inaugural Investing Event]  19/04/19 UPDATE: All event tickets have been sold out. Thank you all for the enthusiastic response!  - - - - - - - - - -  We are excited to be teaming up with  to bring to you some of Singaporeâs most prominent investors and traders, as they share with us their own journey, the mistakes they have made, and how their experience has led them to adopt the investing and trading philosophy that they practice today.   Speakers include:  - David Kuo (The Motley Fool Singapore) - Collin Seow (The Systematic Trader) - Jingyi Pan (IG Asia) - Terence Wong (Azure Capital) - Jonathan Tan (Charting Academy)  If the topics for this event interests you, don't miss our early bird special ($18 per ticket, or $28 for two tickets) till 21 April, or until tickets are sold out.  For more information, visit ",3,3,0,0,0,0,0,0,2688094337927286,/DollarsAndSenseSG/photos/a.900467096690028/2688094337927286
DollarsandSense,13/4/19 10:00,"If you haven't already filed your taxes, you have exactly 5 more days to do so.",7,7,0,0,0,0,0,0,2678720115531375,/story.php?story_fbid=2678720115531375&id=386868888049854
