comment	commenter	date	num_comment	num_likes	url	username
@desipermata.s	carishinta	2019-07-20T14:49:11.000Z	63	2,354	http://instagram.com/p/B0JHsvVFIkO/	thewokesalaryman
Forcing a profession to your children is not cool, but I think it's important to teach them that career choice would have HUGE impact on how their life shapes up. In ideal world they can be whatever they want to, but this isn't an ideal world and there are some careers that simply more lucrative, more needed, or more fulfilling than others. By teaching them this you can help them to be more responsible in making the choice and in owning the consequences of that choice. I for one rue that my parents didn't tell me this	ihsanhrd	2019-07-20T14:49:11.000Z	63	2,354	http://instagram.com/p/B0JHsvVFIkO/	thewokesalaryman
@nickdop	fnyadriana	2019-07-20T14:49:11.000Z	63	2,354	http://instagram.com/p/B0JHsvVFIkO/	thewokesalaryman
Thank you for this... ❤️ I’m positive that with this post you have helped many (including myself) who have been struggling between the traditional values inculcated in us since young and the burgeoning realisation that we could have been reduced to something less than our true worth... i.e. an asset rather than a child 😂	sharonxrl	2019-07-20T14:49:11.000Z	63	2,354	http://instagram.com/p/B0JHsvVFIkO/	thewokesalaryman
@lucyintheeskywdiamonds this made my week 🤘🏻	500daysofkim	2019-07-20T14:49:11.000Z	63	2,354	http://instagram.com/p/B0JHsvVFIkO/	thewokesalaryman
@ben_butkus @1506efrica @flyplfy Sanly likes this post 10000000 times	sanlyliuu	2019-07-20T14:49:11.000Z	63	2,354	http://instagram.com/p/B0JHsvVFIkO/	thewokesalaryman
Verified	janineintansari	2019-07-20T14:49:11.000Z	63	2,354	http://instagram.com/p/B0JHsvVFIkO/	thewokesalaryman
💯💯💯💯💯 thisssssss!	stevaniewu	2019-07-20T14:49:11.000Z	63	2,354	http://instagram.com/p/B0JHsvVFIkO/	thewokesalaryman
@therontanfatboy lolllll	shav.nxt	2019-07-20T14:49:11.000Z	63	2,354	http://instagram.com/p/B0JHsvVFIkO/	thewokesalaryman
@stephanierenatahalim baca o. Hahaha setuju sih ak	timtimotimot	2019-07-20T14:49:11.000Z	63	2,354	http://instagram.com/p/B0JHsvVFIkO/	thewokesalaryman
@aunty_rosie	fik.a	2019-07-20T14:49:11.000Z	63	2,354	http://instagram.com/p/B0JHsvVFIkO/	thewokesalaryman
@norashmsudin	msyihabuddin3689	2019-07-20T14:49:11.000Z	63	2,354	http://instagram.com/p/B0JHsvVFIkO/	thewokesalaryman
brilliant. if you love your child without expecting anything in return, your child will most likely do the same. you have to earn it. the same goes to the child. if you're stilll trying to live off your parents even after you reach adulthood, screw you. family obligations are over-glorified.	xandershoes	2019-07-20T14:49:11.000Z	63	2,354	http://instagram.com/p/B0JHsvVFIkO/	thewokesalaryman
@1114ngel wanted to send you but you like liao	iamprincesswong	2019-07-20T14:49:11.000Z	63	2,354	http://instagram.com/p/B0JHsvVFIkO/	thewokesalaryman
@niclausng	dennisxhh	2019-07-20T14:49:11.000Z	63	2,354	http://instagram.com/p/B0JHsvVFIkO/	thewokesalaryman
@hassanrazalin @qasimlin huh sounds familiar	mohanrin	2019-07-20T14:49:11.000Z	63	2,354	http://instagram.com/p/B0JHsvVFIkO/	thewokesalaryman
@nuryadinandi 😬	introvertplanner	2019-07-20T14:49:11.000Z	63	2,354	http://instagram.com/p/B0JHsvVFIkO/	thewokesalaryman
This hit me hard.... Thank you for your post!!!	artofnew	2019-07-20T14:49:11.000Z	63	2,354	http://instagram.com/p/B0JHsvVFIkO/	thewokesalaryman
"@janelyq she dun mind you to be grumpy bcos she can ""handle and tolerate"" your grumpiness at home bcos, she dun care at all, so no handling, talking properly or.tolerating. She always say she Berrie Good at tolerating one marh, good meh?"	quoteshaun	2019-07-20T14:49:11.000Z	63	2,354	http://instagram.com/p/B0JHsvVFIkO/	thewokesalaryman
@extremelyloong	phutato_zleepalr	2019-07-20T14:49:11.000Z	63	2,354	http://instagram.com/p/B0JHsvVFIkO/	thewokesalaryman
@giantnutsack	wahcalla	2019-07-20T14:49:11.000Z	63	2,354	http://instagram.com/p/B0JHsvVFIkO/	thewokesalaryman
New article, link in bio	thewokesalaryman	2019-07-13T16:58:44.000Z	12	818	http://instagram.com/p/Bz3U9fHF_d6/	thewokesalaryman
👏	choonzord	2019-07-13T16:58:44.000Z	12	818	http://instagram.com/p/Bz3U9fHF_d6/	thewokesalaryman
🔥	level22jackie	2019-07-13T16:58:44.000Z	12	818	http://instagram.com/p/Bz3U9fHF_d6/	thewokesalaryman
@gabewongau	natalianaa	2019-07-13T16:58:44.000Z	12	818	http://instagram.com/p/Bz3U9fHF_d6/	thewokesalaryman
Well said.	finance.nutshell	2019-07-13T16:58:44.000Z	12	818	http://instagram.com/p/Bz3U9fHF_d6/	thewokesalaryman
@musthavemycakes	ryanleekk	2019-07-13T16:58:44.000Z	12	818	http://instagram.com/p/Bz3U9fHF_d6/	thewokesalaryman
@huijing_lee this, but in my 30s lol	serpentinegal	2019-07-13T16:58:44.000Z	12	818	http://instagram.com/p/Bz3U9fHF_d6/	thewokesalaryman
Took me awhile to realise that 20% of $2000 is $400 heh	rararacheallll	2019-07-13T16:58:44.000Z	12	818	http://instagram.com/p/Bz3U9fHF_d6/	thewokesalaryman
@aksonek96	danirogerc	2019-07-13T16:58:44.000Z	12	818	http://instagram.com/p/Bz3U9fHF_d6/	thewokesalaryman
@ramottamado jadi ini yg km maksud mending banyak dulu drpd dikit dikit? 😁	x_ray04	2019-07-13T16:58:44.000Z	12	818	http://instagram.com/p/Bz3U9fHF_d6/	thewokesalaryman
If y’all only got space in your head for one Chinese saying let this be the one (read more about the marshmallow theory in our highlights)	thewokesalaryman	2019-07-01T01:09:44.000Z	4	552	http://instagram.com/p/BzWu0UlHlrH/	thewokesalaryman
Really needed this 😄	lydiakmr	2019-07-01T01:09:44.000Z	4	552	http://instagram.com/p/BzWu0UlHlrH/	thewokesalaryman
👏👏👏	lemuellz	2019-07-01T01:09:44.000Z	4	552	http://instagram.com/p/BzWu0UlHlrH/	thewokesalaryman
Xian ku Hou tian	triiiiiiipaloski	2019-07-01T01:09:44.000Z	4	552	http://instagram.com/p/BzWu0UlHlrH/	thewokesalaryman
先苦后甜	ck_ace22	2019-07-01T01:09:44.000Z	4	552	http://instagram.com/p/BzWu0UlHlrH/	thewokesalaryman
Take longer trips to explore deeper and learn about culture and history, instead of multiple short vacays where you sit around a beach using IG (also it’s better for the 🌎)	thewokesalaryman	2019-06-26T02:24:46.000Z	26	853	http://instagram.com/p/BzJ_bcPnMTy/	thewokesalaryman
I agree!! Except neither me nor my bf get paid vacations (we’re self employed) so we can’t do long trips either as we’re losing money! Dilemma 😅	lydiakmr	2019-06-26T02:24:46.000Z	26	853	http://instagram.com/p/BzJ_bcPnMTy/	thewokesalaryman
Worked on a farm for a month in Taiwan in exchange for food and accommodation. Found through WWOOF. Awesome experience, makes you appreciate your food more too. :)	melzhuo	2019-06-26T02:24:46.000Z	26	853	http://instagram.com/p/BzJ_bcPnMTy/	thewokesalaryman
Short trips are exp but serve a different purpose - quick reboot / recharge every now and then to maintain peak performance (and earning capability)	sherwinium	2019-06-26T02:24:46.000Z	26	853	http://instagram.com/p/BzJ_bcPnMTy/	thewokesalaryman
hotel every night what	fizzlepops_	2019-06-26T02:24:46.000Z	26	853	http://instagram.com/p/BzJ_bcPnMTy/	thewokesalaryman
@cantsmilefornuts T A I W A N	shaokaic	2019-06-26T02:24:46.000Z	26	853	http://instagram.com/p/BzJ_bcPnMTy/	thewokesalaryman
@willyyy_wonka	ihaveeatenn	2019-06-26T02:24:46.000Z	26	853	http://instagram.com/p/BzJ_bcPnMTy/	thewokesalaryman
@danwongzijian 😁	ldyshah	2019-06-26T02:24:46.000Z	26	853	http://instagram.com/p/BzJ_bcPnMTy/	thewokesalaryman
@sunfloriana longer trips 😂	calismooth	2019-06-26T02:24:46.000Z	26	853	http://instagram.com/p/BzJ_bcPnMTy/	thewokesalaryman
Your caption hit really hard💯	astriutarini	2019-06-26T02:24:46.000Z	26	853	http://instagram.com/p/BzJ_bcPnMTy/	thewokesalaryman
@slimeysmiley omg	parfaitpeter	2019-06-26T02:24:46.000Z	26	853	http://instagram.com/p/BzJ_bcPnMTy/	thewokesalaryman
Unless your short trips are cheap then?	clementckw	2019-06-26T02:24:46.000Z	26	853	http://instagram.com/p/BzJ_bcPnMTy/	thewokesalaryman
For everyone who’s thinking a sucky job will get better — it rarely does.	thewokesalaryman	2019-06-22T04:21:27.000Z	5	495	http://instagram.com/p/By_5mminw9q/	thewokesalaryman
@cyntherea 😭	spawnofalien	2019-06-22T04:21:27.000Z	5	495	http://instagram.com/p/By_5mminw9q/	thewokesalaryman
Hmmmm.. 😭😭😭😭 @edisonaja @humahana @intanisa17	vela.szu	2019-06-22T04:21:27.000Z	5	495	http://instagram.com/p/By_5mminw9q/	thewokesalaryman
@perlynlyn	jaketarou	2019-06-22T04:21:27.000Z	5	495	http://instagram.com/p/By_5mminw9q/	thewokesalaryman
A piece by the repenting OL. Link in Bio	thewokesalaryman	2019-06-20T05:20:16.000Z	1	200	http://instagram.com/p/By62vpjHo59/	thewokesalaryman
Remember, the idea is to be rich, not look rich. Find out more in our IG highlight, Bike to work	thewokesalaryman	2019-06-18T23:53:36.000Z	7	481	http://instagram.com/p/By3skNwHJG0/	thewokesalaryman
“Don’t go broke trying to act like you’re not broke” 😂	josiahlau	2019-06-18T23:53:36.000Z	7	481	http://instagram.com/p/By3skNwHJG0/	thewokesalaryman
That location tag tho 💯👌🏻	mysavingsattempt	2019-06-18T23:53:36.000Z	7	481	http://instagram.com/p/By3skNwHJG0/	thewokesalaryman
Act your wage 👏	thesimplesum	2019-06-18T23:53:36.000Z	7	481	http://instagram.com/p/By3skNwHJG0/	thewokesalaryman
Get rich or try dying	fried.aik	2019-06-18T23:53:36.000Z	7	481	http://instagram.com/p/By3skNwHJG0/	thewokesalaryman
Its ok. Mom n dad will take care of it.	cat_disturbing_unit	2019-06-18T23:53:36.000Z	7	481	http://instagram.com/p/By3skNwHJG0/	thewokesalaryman
@kn0108 hope not you	caicaichee	2019-06-18T23:53:36.000Z	7	481	http://instagram.com/p/By3skNwHJG0/	thewokesalaryman
If you want to save $100,000 before 30, here’s what you might be spending too much on in %. More useful stuff related to this on our story highlight — “100k before 30”	thewokesalaryman	2019-06-17T02:47:10.000Z	13	823	http://instagram.com/p/Byy21qqHha0/	thewokesalaryman
Thanks to u guys I've been walking a lot more, using concession card for mrt, making packed lunches etc. Slowly but surely saving up!	lemuellz	2019-06-17T02:47:10.000Z	13	823	http://instagram.com/p/Byy21qqHha0/	thewokesalaryman
#RideBikesEveryDay :) But moving out was required for me. As much as I would like to have been paying only 300/month to my parents, eh.... There were problems...	wesleytoldmetogetinsta	2019-06-17T02:47:10.000Z	13	823	http://instagram.com/p/Byy21qqHha0/	thewokesalaryman
@brendonjoshua_	mrkylh	2019-06-17T02:47:10.000Z	13	823	http://instagram.com/p/Byy21qqHha0/	thewokesalaryman
Renting in singapore for $500 a month? Have meh?	neo.ping	2019-06-17T02:47:10.000Z	13	823	http://instagram.com/p/Byy21qqHha0/	thewokesalaryman
10/10 math😂😂	bodi_tum90	2019-06-17T02:47:10.000Z	13	823	http://instagram.com/p/Byy21qqHha0/	thewokesalaryman
No car, No clubbing, not drinking coffee, not smoking, not moving out 🤣👌🏻 TRAVEL YES @ben_butkus	sanlyliuu	2019-06-17T02:47:10.000Z	13	823	http://instagram.com/p/Byy21qqHha0/	thewokesalaryman
So we don’t even get to enjoy our $6 latte daily or travel once a year then what’s the point of living? To live in extreme frugality and work hard Everyday to make some rich person even richer ?	officelady59	2019-06-17T02:47:10.000Z	13	823	http://instagram.com/p/Byy21qqHha0/	thewokesalaryman
I think there is a difference between making wise financial choices and saving hard versus living an empty frugal life , only to die one day realising we never enjoyed a single day because we were busy working so hard to make some rich capitalist/landowner even richer	officelady59	2019-06-17T02:47:10.000Z	13	823	http://instagram.com/p/Byy21qqHha0/	thewokesalaryman
Don’t ask, won’t get. More people need to understand this.	thewokesalaryman	2019-06-12T23:16:11.000Z	5	790	http://instagram.com/p/ByoLg2cnOxv/	thewokesalaryman
Smile sweet sister sadistic suprise service	elliotttheneko	2019-06-12T23:16:11.000Z	5	790	http://instagram.com/p/ByoLg2cnOxv/	thewokesalaryman
Technically this has happened to me several times so ymmv	annarocketeer	2019-06-12T23:16:11.000Z	5	790	http://instagram.com/p/ByoLg2cnOxv/	thewokesalaryman
Don’t invest — lose money. Invest, maybe lose money. The choice is pretty obvious.	thewokesalaryman	2019-06-02T03:02:38.000Z	24	593	http://instagram.com/p/ByMQrzEnTtZ/	thewokesalaryman
Could you point me to anything you’ve published before on how to start investing? Or any nice primers around the internet? Already reading Rich Dad Poor Dad but nothing operational in there... Thanks :)	suppernovette	2019-06-02T03:02:38.000Z	24	593	http://instagram.com/p/ByMQrzEnTtZ/	thewokesalaryman
@yutakaho20	xiaoblur29	2019-06-02T03:02:38.000Z	24	593	http://instagram.com/p/ByMQrzEnTtZ/	thewokesalaryman
Ill chose the latter thanks	amethyst_the_rebel	2019-06-02T03:02:38.000Z	24	593	http://instagram.com/p/ByMQrzEnTtZ/	thewokesalaryman
Stonks	elliotttheneko	2019-06-02T03:02:38.000Z	24	593	http://instagram.com/p/ByMQrzEnTtZ/	thewokesalaryman
guess ill die	htrowii	2019-06-02T03:02:38.000Z	24	593	http://instagram.com/p/ByMQrzEnTtZ/	thewokesalaryman
@marilynblueebluee	erloysius_	2019-06-02T03:02:38.000Z	24	593	http://instagram.com/p/ByMQrzEnTtZ/	thewokesalaryman
@monq_k	makshinyi	2019-06-02T03:02:38.000Z	24	593	http://instagram.com/p/ByMQrzEnTtZ/	thewokesalaryman
That so true. Inflation is up up up	holanola_naniii	2019-06-02T03:02:38.000Z	24	593	http://instagram.com/p/ByMQrzEnTtZ/	thewokesalaryman
But but but where? How? 😢	adamizzy	2019-06-02T03:02:38.000Z	24	593	http://instagram.com/p/ByMQrzEnTtZ/	thewokesalaryman
@jessica.psh @jordan_gohh	aloylqs	2019-06-02T03:02:38.000Z	24	593	http://instagram.com/p/ByMQrzEnTtZ/	thewokesalaryman
Most of our content are in our stories, so look there instead!	thewokesalaryman	2019-05-19T01:30:56.000Z	1	81	http://instagram.com/p/BxoDD6_H_zr/	thewokesalaryman
https://www.facebook.com/wokesalaryman/	thewokesalaryman	2019-05-19T01:30:56.000Z	1	81	http://instagram.com/p/BxoDD6_H_zr/	thewokesalaryman
